Gene,Avg_TPM,Group
ARHGAP35,78.4054054054054,With Neoantigen
ARHGAP36,3.546666666666667,With Neoantigen
ARHGAP39,28.756756756756758,With Neoantigen
ARHGAP4,24.494594594594595,Without Neoantigen
ARHGAP40,0.3576923076923077,Without Neoantigen
ARHGAP44,5.054054054054054,Without Neoantigen
ARHGAP5,33.78378378378378,With Neoantigen
ARHGAP6,1.5466666666666666,Without Neoantigen
ARHGAP9,3.0216216216216214,Without Neoantigen
ARHGDIB,2.375675675675675,Without Neoantigen
ARHGEF1,33.91891891891892,With Neoantigen
ARHGEF10,2.1194444444444445,With Neoantigen
ARHGEF11,36.13513513513514,With Neoantigen
ARHGEF15,0.5555555555555555,With Neoantigen
ARHGEF16,14.633333333333333,Without Neoantigen
ARHGEF17,21.513513513513512,Without Neoantigen
ARHGEF18,3.108108108108108,With Neoantigen
ARHGEF2,62.189189189189186,Without Neoantigen
ARHGEF25,25.613513513513514,Without Neoantigen
ARHGEF26,32.472972972972975,With Neoantigen
ARHGEF28,5.575675675675676,With Neoantigen
ARHGEF3,14.613513513513515,Without Neoantigen
ARHGEF33,0.8540540540540541,Without Neoantigen
ARHGEF35,1.447058823529412,Without Neoantigen
ARHGEF37,8.724324324324323,Without Neoantigen
ARHGEF38,3.025,With Neoantigen
ARHGEF4,12.126470588235295,Without Neoantigen
ARHGEF40,20.972972972972972,With Neoantigen
ARHGEF5,2.9904761904761905,With Neoantigen
ARHGEF6,12.505405405405407,With Neoantigen
ARHGEF7,62.729729729729726,Without Neoantigen
ARHGEF9,17.09166666666667,Without Neoantigen
ARID1A,70.37837837837837,Without Neoantigen
ARID1B,12.783783783783784,With Neoantigen
ARID2,30.972972972972972,With Neoantigen
ARID3A,14.062162162162162,Without Neoantigen
ARID3C,0.7705882352941176,Without Neoantigen
ARID4A,22.64864864864865,Without Neoantigen
ARID4B,28.37837837837838,With Neoantigen
ARID5A,6.54054054054054,Without Neoantigen
ARID5B,9.997297297297298,With Neoantigen
ARIH1,14.486486486486486,Without Neoantigen
ARL11,0.7599999999999999,Without Neoantigen
ARL14,0.49411764705882344,Without Neoantigen
ARL14EPL,1.0599999999999998,Without Neoantigen
ARL15,24.243243243243242,Without Neoantigen
ARL4D,49.74594594594594,Without Neoantigen
ARL5A,24.324324324324323,Without Neoantigen
ARL8A,71.51351351351352,With Neoantigen
ARMC1,84.75675675675676,Without Neoantigen
ARMC12,3.3135135135135143,Without Neoantigen
ARMC2,5.648648648648648,With Neoantigen
ARMC3,0.6035714285714285,With Neoantigen
ARMC5,11.891891891891891,With Neoantigen
ARMC6,57.75675675675676,Without Neoantigen
ARMC7,21.027027027027028,Without Neoantigen
ARMCX1,37.91428571428571,With Neoantigen
ARMCX2,38.41891891891892,With Neoantigen
ARMCX4,14.216666666666665,Without Neoantigen
ARMS2,0.4578947368421053,Without Neoantigen
ARNT,48.486486486486484,Without Neoantigen
ARNT2,37.38918918918919,Without Neoantigen
ARPC1A,50.54054054054054,With Neoantigen
ARPC1B,2.1783783783783788,Without Neoantigen
ARPC2,82.86486486486487,Without Neoantigen
ARPC4-TTLL3,0.41944444444444445,Without Neoantigen
ARPC5,82.75675675675676,Without Neoantigen
ARPP21,3.457142857142857,Without Neoantigen
ARRDC1,28.27027027027027,Without Neoantigen
ARRDC4,26.391666666666666,Without Neoantigen
ARRDC5,0.26363636363636367,Without Neoantigen
ARSA,17.945945945945947,Without Neoantigen
ARSD,7.2434782608695665,Without Neoantigen
ARSF,2.15,With Neoantigen
ARSG,3.5351351351351354,With Neoantigen
ARSH,0.30000000000000004,Without Neoantigen
ARSI,3.06,With Neoantigen
ARSJ,10.691176470588236,Without Neoantigen
ARSK,8.243243243243244,Without Neoantigen
ART1,0.5666666666666667,Without Neoantigen
ART3,0.9631578947368421,Without Neoantigen
ART4,0.14705882352941177,Without Neoantigen
ART5,3.79,Without Neoantigen
ARVCF,34.91891891891892,Without Neoantigen
ASAH2,0.43749999999999994,Without Neoantigen
ASAP1,52.729729729729726,With Neoantigen
ASAP2,20.972972972972972,With Neoantigen
ASB1,40.83783783783784,Without Neoantigen
ASB10,0.1142857142857143,Without Neoantigen
ASB11,0.2,With Neoantigen
ASB14,1.6135135135135132,Without Neoantigen
ASB16,8.81081081081081,With Neoantigen
ASB17,0.1,With Neoantigen
ASB18,0.2153846153846154,With Neoantigen
ASB2,2.9450000000000003,Without Neoantigen
ASB4,5.803448275862068,Without Neoantigen
ASB5,0.7444444444444445,With Neoantigen
ASB9,3.6419354838709674,Without Neoantigen
ASCC2,45.972972972972975,With Neoantigen
ASCC3,32.86486486486486,With Neoantigen
ASCL1,818.7486486486486,With Neoantigen
ASCL5,2.1675675675675676,Without Neoantigen
ASH1L,55.45945945945946,With Neoantigen
ASH2L,55.45945945945946,Without Neoantigen
ASIC2,2.936363636363636,With Neoantigen
ASIC4,2.148148148148148,Without Neoantigen
ASIC5,0.6125,Without Neoantigen
ASL,15.594594594594595,With Neoantigen
ASMT,0.4730769230769232,With Neoantigen
ASNS,9.027027027027026,With Neoantigen
ASNSD1,97.8108108108108,Without Neoantigen
ASPA,3.6399999999999997,With Neoantigen
ASPDH,14.983783783783787,Without Neoantigen
ASPG,0.5928571428571427,Without Neoantigen
ASPH,36.21621621621622,Without Neoantigen
ASPHD2,7.648648648648648,Without Neoantigen
ASPM,95.35135135135135,Without Neoantigen
ASPN,0.32580645161290317,Without Neoantigen
ASPSCR1,13.702702702702704,Without Neoantigen
ASRGL1,64.45945945945945,Without Neoantigen
ASTL,0.8290322580645161,Without Neoantigen
ASTN1,7.4433333333333325,With Neoantigen
ASTN2,15.567567567567568,With Neoantigen
ASXL1,49.027027027027025,With Neoantigen
ASXL2,28.324324324324323,With Neoantigen
ASXL3,20.000000000000004,Without Neoantigen
ATAD1,55.78378378378378,With Neoantigen
ATAD2,148.0810810810811,Without Neoantigen
ATAD2B,16.135135135135137,Without Neoantigen
ATAD3A,66.45945945945945,Without Neoantigen
ATAD3B,23.83783783783784,With Neoantigen
ATAD3C,3.83125,Without Neoantigen
ATAD5,36.351351351351354,With Neoantigen
ATCAY,58.86571428571429,With Neoantigen
ATF1,40.054054054054056,With Neoantigen
ATF2,58.0,With Neoantigen
ATF4,544.972972972973,With Neoantigen
ATF6B,87.78378378378379,Without Neoantigen
ATF7IP,40.24324324324324,Without Neoantigen
ATF7IP2,1.9041666666666666,Without Neoantigen
ATG14,23.89189189189189,Without Neoantigen
ATG16L1,22.81081081081081,Without Neoantigen
ATG2A,21.37837837837838,With Neoantigen
ATG2B,22.243243243243242,With Neoantigen
ATG4B,52.0,Without Neoantigen
ATG4C,25.27027027027027,Without Neoantigen
ATG5,24.91891891891892,Without Neoantigen
ATG9B,3.5081081081081082,Without Neoantigen
ATIC,141.16216216216216,Without Neoantigen
ATL3,34.383783783783784,Without Neoantigen
ATM,18.405405405405407,With Neoantigen
ATMIN,54.810810810810814,Without Neoantigen
ATN1,172.05405405405406,Without Neoantigen
ATP10A,1.05625,Without Neoantigen
ATP10B,0.5521739130434784,With Neoantigen
ATP10D,10.76388888888889,With Neoantigen
ATP11A,51.05135135135136,With Neoantigen
ATP11B,41.5945945945946,With Neoantigen
ATP11C,32.445945945945944,With Neoantigen
ATP12A,0.4666666666666666,With Neoantigen
ATP13A1,43.2972972972973,Without Neoantigen
ATP13A2,42.108108108108105,With Neoantigen
ATP13A3,109.78378378378379,Without Neoantigen
ATP13A4,1.5687500000000003,Without Neoantigen
ATP13A5,0.4862068965517241,With Neoantigen
ATP1A2,0.30000000000000004,With Neoantigen
ATP1A3,5.537142857142857,Without Neoantigen
ATP1A4,0.30000000000000004,Without Neoantigen
ATP2A1,5.54054054054054,With Neoantigen
ATP2A2,176.13513513513513,With Neoantigen
ATP2A3,102.45945945945945,Without Neoantigen
ATP2B1,51.91891891891892,With Neoantigen
ATP2B2,7.6037037037037045,With Neoantigen
ATP2B4,47.24324324324324,Without Neoantigen
ATP2C1,101.78378378378379,Without Neoantigen
ATP2C2,2.227027027027027,Without Neoantigen
ATP4A,0.9470588235294118,With Neoantigen
ATP6AP1,136.3783783783784,Without Neoantigen
ATP6AP1L,3.4135135135135135,Without Neoantigen
ATP6V0A2,17.08108108108108,With Neoantigen
ATP6V0A4,1.4840000000000004,With Neoantigen
ATP6V0C,30.08108108108108,Without Neoantigen
ATP6V0D2,0.9199999999999999,Without Neoantigen
ATP6V1A,102.56756756756756,With Neoantigen
ATP6V1B1,0.8114285714285715,With Neoantigen
ATP6V1C1,52.729729729729726,Without Neoantigen
ATP6V1E2,6.6702702702702705,Without Neoantigen
ATP6V1F,239.24324324324326,Without Neoantigen
ATP6V1G1,309.7567567567568,Without Neoantigen
ATP6V1G3,0.788888888888889,Without Neoantigen
ATP6V1H,38.648648648648646,Without Neoantigen
ATP7A,9.567567567567568,With Neoantigen
ATP7B,13.162162162162161,Without Neoantigen
ATP8A1,18.6,Without Neoantigen
ATP8A2,15.284848484848483,Without Neoantigen
ATP8B1,19.289189189189187,Without Neoantigen
ATP8B2,50.486486486486484,Without Neoantigen
ATP8B3,1.656756756756757,Without Neoantigen
ATP8B4,0.6735294117647059,With Neoantigen
ATP9A,76.86486486486487,Without Neoantigen
ATP9B,8.891891891891891,Without Neoantigen
ATPAF1,46.45945945945946,Without Neoantigen
ATPAF2,13.45945945945946,Without Neoantigen
ATR,20.054054054054053,With Neoantigen
ATRIP,10.486486486486486,Without Neoantigen
ATRN,48.486486486486484,With Neoantigen
ATRNL1,5.9944444444444445,With Neoantigen
ATRX,45.86486486486486,Without Neoantigen
ATXN1,4.016129032258065,With Neoantigen
ATXN10,101.86486486486487,Without Neoantigen
ATXN1L,29.513513513513512,Without Neoantigen
ATXN2L,139.7027027027027,With Neoantigen
ATXN3,11.216216216216216,Without Neoantigen
ATXN3L,1.7600000000000002,Without Neoantigen
ATXN7L1,5.972972972972973,With Neoantigen
ATXN7L2,14.324324324324325,Without Neoantigen
ATXN7L3,77.0,Without Neoantigen
AUH,23.43243243243243,Without Neoantigen
AUNIP,20.2972972972973,Without Neoantigen
AURKA,151.05405405405406,Without Neoantigen
AURKAIP1,139.6216216216216,Without Neoantigen
AURKC,1.916216216216216,Without Neoantigen
AUTS2,23.497297297297298,Without Neoantigen
AVEN,15.783783783783784,Without Neoantigen
AVIL,44.21621621621622,With Neoantigen
AVL9,32.729729729729726,With Neoantigen
AVPR1A,1.2076923076923074,Without Neoantigen
AVPR1B,1.2423076923076921,With Neoantigen
AWAT1,0.5966666666666668,Without Neoantigen
AWAT2,0.7333333333333334,Without Neoantigen
AXDND1,0.27307692307692305,Without Neoantigen
AXIN1,25.594594594594593,Without Neoantigen
AXIN2,10.90810810810811,Without Neoantigen
AXL,33.24054054054055,With Neoantigen
B3GALNT2,15.405405405405405,Without Neoantigen
B3GALT1,4.991176470588235,Without Neoantigen
B3GALT6,54.86486486486486,With Neoantigen
B3GAT1,11.179411764705883,Without Neoantigen
B3GAT2,5.367567567567567,With Neoantigen
B3GNT2,36.567567567567565,With Neoantigen
B3GNT4,2.186486486486486,With Neoantigen
B3GNT6,0.32142857142857145,With Neoantigen
B3GNT7,2.021212121212122,Without Neoantigen
B3GNTL1,4.608108108108108,Without Neoantigen
B4GALNT1,27.33783783783784,Without Neoantigen
B4GALNT2,2.4857142857142853,With Neoantigen
B4GALNT4,87.86756756756756,Without Neoantigen
B4GALT1,49.62162162162162,With Neoantigen
B4GALT5,154.54054054054055,Without Neoantigen
B4GALT6,19.922222222222224,Without Neoantigen
B4GAT1,76.35135135135135,Without Neoantigen
BAALC,19.8,Without Neoantigen
BAAT,0.4027777777777777,With Neoantigen
BACE2,10.791666666666668,With Neoantigen
BACH1,22.64864864864865,Without Neoantigen
BACH2,5.1378378378378375,Without Neoantigen
BAG3,28.43243243243243,Without Neoantigen
BAG6,210.0,Without Neoantigen
BAHD1,32.7027027027027,Without Neoantigen
BAIAP2,11.891891891891891,With Neoantigen
BAIAP2L2,4.583783783783784,Without Neoantigen
BAIAP3,6.1702702702702705,Without Neoantigen
BAK1,27.756756756756758,Without Neoantigen
BANK1,1.4999999999999998,With Neoantigen
BAP1,66.54054054054055,With Neoantigen
BARD1,26.2972972972973,With Neoantigen
BARHL1,8.009677419354839,With Neoantigen
BARHL2,6.879166666666666,Without Neoantigen
BARX1,66.52432432432433,Without Neoantigen
BATF2,1.4638888888888888,Without Neoantigen
BATF3,6.167567567567567,Without Neoantigen
BAZ1A,75.8108108108108,Without Neoantigen
BAZ1B,213.2972972972973,With Neoantigen
BAZ2A,82.97297297297297,Without Neoantigen
BAZ2B,15.243243243243244,Without Neoantigen
BBOX1,0.48125,With Neoantigen
BBS1,1.6027027027027028,Without Neoantigen
BBS10,32.2972972972973,With Neoantigen
BBS5,5.351351351351352,With Neoantigen
BBS9,7.783783783783784,Without Neoantigen
BBX,25.91891891891892,With Neoantigen
BCAM,32.3,Without Neoantigen
BCAN,2.545454545454545,Without Neoantigen
BCAR1,23.56756756756757,Without Neoantigen
BCAR3,8.297297297297296,With Neoantigen
BCAS1,1.1681818181818182,Without Neoantigen
BCAS2,160.86486486486487,With Neoantigen
BCAS3,11.756756756756756,Without Neoantigen
BCAS4,5.313513513513513,Without Neoantigen
BCAT1,39.641666666666666,With Neoantigen
BCAT2,43.189189189189186,Without Neoantigen
BCCIP,55.810810810810814,Without Neoantigen
BCHE,14.875675675675678,Without Neoantigen
BCKDHA,2.810810810810811,With Neoantigen
BCKDHB,24.405405405405407,Without Neoantigen
BCL11A,4.319999999999999,With Neoantigen
BCL11B,9.923333333333334,Without Neoantigen
BCL2L1,68.1891891891892,Without Neoantigen
BCL2L11,30.594594594594593,Without Neoantigen
BCL2L15,0.3756756756756756,With Neoantigen
BCL3,7.98108108108108,Without Neoantigen
BCL6,14.5,Without Neoantigen
BCL6B,0.9600000000000002,Without Neoantigen
BCL7C,14.972972972972974,Without Neoantigen
BCL9,33.45945945945946,Without Neoantigen
BCL9L,11.756756756756756,Without Neoantigen
BCLAF1,90.08108108108108,Without Neoantigen
BCO2,0.9729729729729728,Without Neoantigen
BCOR,68.1891891891892,Without Neoantigen
BCORL1,17.324324324324323,Without Neoantigen
BCR,29.135135135135137,Without Neoantigen
BDH1,18.624324324324323,Without Neoantigen
BDKRB1,4.234782608695652,With Neoantigen
BDKRB2,6.67741935483871,With Neoantigen
BDP1,42.432432432432435,With Neoantigen
BECN1,34.21621621621622,With Neoantigen
BEGAIN,7.25,Without Neoantigen
BEND2,0.15,Without Neoantigen
BEND3,14.756756756756756,Without Neoantigen
BEND4,7.796551724137932,Without Neoantigen
BEND5,16.01142857142857,Without Neoantigen
BEND6,4.282857142857143,Without Neoantigen
BEST2,0.3606060606060606,With Neoantigen
BEST3,31.01714285714286,Without Neoantigen
BEST4,1.3888888888888888,Without Neoantigen
BEX1,796.3513513513514,With Neoantigen
BEX5,32.208333333333336,Without Neoantigen
BFAR,62.891891891891895,Without Neoantigen
BFSP2,0.6363636363636365,Without Neoantigen
BGN,69.74722222222222,Without Neoantigen
BHLHA15,6.745945945945946,With Neoantigen
BHLHA9,0.32,Without Neoantigen
BHLHB9,13.243243243243244,Without Neoantigen
BHLHE22,57.15757575757576,Without Neoantigen
BHLHE23,1.4210526315789473,Without Neoantigen
BHLHE40,16.421621621621618,Without Neoantigen
BHMT,0.5962962962962963,Without Neoantigen
BHMT2,12.75238095238095,Without Neoantigen
BICD1,17.054054054054053,Without Neoantigen
BIN1,18.654054054054054,With Neoantigen
BIRC2,47.83783783783784,Without Neoantigen
BIRC5,213.97297297297297,With Neoantigen
BIRC6,42.108108108108105,With Neoantigen
BIRC7,0.6066666666666666,With Neoantigen
BIRC8,,Without Neoantigen
BIVM,21.54054054054054,With Neoantigen
BLID,0.16666666666666666,With Neoantigen
BLK,3.704,With Neoantigen
BLOC1S1,13.243243243243244,Without Neoantigen
BLOC1S4,20.10810810810811,With Neoantigen
BLOC1S5,22.08108108108108,Without Neoantigen
BMP10,0.2538461538461539,Without Neoantigen
BMP15,0.1,With Neoantigen
BMP2,12.685294117647059,Without Neoantigen
BMP2K,5.8108108108108105,With Neoantigen
BMP4,4.4794117647058815,With Neoantigen
BMP5,7.622727272727272,Without Neoantigen
BMP6,8.383783783783784,With Neoantigen
BMP8A,6.635135135135135,Without Neoantigen
BMP8B,55.116216216216216,Without Neoantigen
BMPER,1.0363636363636364,With Neoantigen
BMPR1A,12.81081081081081,With Neoantigen
BMPR2,34.972972972972975,With Neoantigen
BMS1,43.270270270270274,Without Neoantigen
BMX,65.06875,With Neoantigen
BNC1,0.5294117647058824,With Neoantigen
BNC2,5.610714285714286,With Neoantigen
BNIP1,20.054054054054053,Without Neoantigen
BNIP3,52.45945945945946,Without Neoantigen
BOC,9.124324324324325,With Neoantigen
BOD1L1,26.35135135135135,With Neoantigen
BOD1L2,0.1,Without Neoantigen
BOLA1,24.16216216216216,With Neoantigen
BPGM,40.13513513513514,With Neoantigen
BPHL,16.54054054054054,With Neoantigen
BPI,0.26666666666666666,With Neoantigen
BPIFA1,6.907692307692306,With Neoantigen
BPIFA3,,With Neoantigen
BPIFB1,0.6826086956521739,Without Neoantigen
BPIFB2,1.1857142857142857,With Neoantigen
BPIFB3,0.7250000000000001,With Neoantigen
BPIFB4,0.7100000000000001,With Neoantigen
BPIFC,2.0285714285714285,With Neoantigen
BPNT1,52.4054054054054,With Neoantigen
BPTF,52.0,With Neoantigen
BRAF,11.486486486486486,Without Neoantigen
BRAP,31.10810810810811,Without Neoantigen
BRAT1,45.2972972972973,With Neoantigen
BRCA1,41.891891891891895,Without Neoantigen
BRCA2,12.891891891891891,Without Neoantigen
BRD1,51.108108108108105,Without Neoantigen
BRD2,222.1081081081081,With Neoantigen
BRD3,54.891891891891895,Without Neoantigen
BRD4,41.2972972972973,Without Neoantigen
BRD7,51.513513513513516,With Neoantigen
BRD9,42.0,Without Neoantigen
BRDT,10.8375,With Neoantigen
BRF1,18.405405405405407,Without Neoantigen
BRI3BP,65.32432432432432,With Neoantigen
BRINP1,20.25483870967742,With Neoantigen
BRINP2,6.082142857142856,Without Neoantigen
BRINP3,2.1481481481481484,With Neoantigen
BRIP1,31.324324324324323,With Neoantigen
BRMS1,74.86486486486487,Without Neoantigen
BRPF1,30.56756756756757,Without Neoantigen
BRPF3,61.189189189189186,With Neoantigen
BRSK1,54.432432432432435,With Neoantigen
BRWD1,28.0,Without Neoantigen
BRWD3,22.135135135135137,With Neoantigen
BSCL2,8.972972972972974,Without Neoantigen
BSDC1,61.810810810810814,Without Neoantigen
BSG,438.2432432432432,Without Neoantigen
BSN,13.683783783783785,With Neoantigen
BSPH1,3.0,Without Neoantigen
BSPRY,40.13142857142857,Without Neoantigen
BST1,1.625714285714286,Without Neoantigen
BTAF1,60.75675675675676,With Neoantigen
BTBD10,47.2972972972973,Without Neoantigen
BTBD11,12.677777777777777,Without Neoantigen
BTBD17,45.557575757575755,With Neoantigen
BTBD18,0.3361111111111111,Without Neoantigen
BTBD2,54.729729729729726,Without Neoantigen
BTBD3,80.10810810810811,With Neoantigen
BTBD7,25.83783783783784,With Neoantigen
BTBD9,12.18918918918919,Without Neoantigen
BTD,5.108108108108108,With Neoantigen
BTLA,0.22400000000000003,With Neoantigen
BTN1A1,1.7192307692307691,Without Neoantigen
BTN2A1,43.270270270270274,With Neoantigen
BTN3A1,10.85135135135135,Without Neoantigen
BTN3A2,7.102702702702703,Without Neoantigen
BTNL3,0.24999999999999997,Without Neoantigen
BTNL8,0.19999999999999998,Without Neoantigen
BTNL9,5.361538461538462,Without Neoantigen
BTRC,21.18918918918919,Without Neoantigen
BUB1,95.29729729729729,Without Neoantigen
BUB1B,128.78378378378378,With Neoantigen
BUB3,125.83783783783784,With Neoantigen
BUD13,72.32432432432432,Without Neoantigen
BYSL,72.67567567567568,With Neoantigen
BZW2,129.0,Without Neoantigen
C10orf120,0.10000000000000002,With Neoantigen
C10orf53,0.30000000000000004,Without Neoantigen
C10orf71,0.6250000000000001,With Neoantigen
C10orf88,21.62162162162162,Without Neoantigen
C10orf90,0.5,With Neoantigen
C10orf95,1.8972972972972975,With Neoantigen
C11orf40,,With Neoantigen
C11orf42,2.394594594594595,Without Neoantigen
C11orf58,100.37837837837837,Without Neoantigen
C11orf65,1.3805555555555555,With Neoantigen
C11orf68,46.432432432432435,With Neoantigen
C11orf71,16.62162162162162,With Neoantigen
C11orf72,0.19999999999999996,With Neoantigen
C11orf87,1.9434782608695653,Without Neoantigen
C11orf94,2.2108108108108113,Without Neoantigen
C11orf96,1.986206896551724,Without Neoantigen
C12orf29,18.89189189189189,Without Neoantigen
C12orf4,23.83783783783784,Without Neoantigen
C12orf40,0.1,With Neoantigen
C12orf42,1.4827586206896552,Without Neoantigen
C12orf43,13.0,Without Neoantigen
C12orf45,5.216216216216216,Without Neoantigen
